x_real, x_imag, y_real, y_imag
-4.225509526114957559e+00,0.000000000000000000e+00,-5.276356951889673574e+00,6.950775847554265141e+00
-4.098118691326849472e+00,0.000000000000000000e+00,-4.839759849184726015e+00,7.417967323446817751e+00
-3.843768066180773157e+00,0.000000000000000000e+00,-4.391891929589714749e+00,7.979355303778957520e+00
-3.507063914532328575e+00,0.000000000000000000e+00,-3.924626118442852807e+00,8.663100255362813584e+00
-3.139385783170805855e+00,0.000000000000000000e+00,-3.426650062600755220e+00,9.510029042909696528e+00
-2.790356546216659073e+00,0.000000000000000000e+00,-2.881407052385331902e+00,1.058162842801265491e+01
-2.500000000000000888e+00,0.000000000000000000e+00,-2.263258023286666365e+00,1.197496980977163261e+01
-2.292976771886952037e+00,0.000000000000000000e+00,-1.529760253227216094e+00,1.385276087598456130e+01
-2.175878434967374542e+00,0.000000000000000000e+00,-6.045367714185294616e-01,1.651004613589978476e+01
-2.137969702674949346e+00,0.000000000000000000e+00,6.660668501882349712e-01,2.054300070729989258e+01
-2.155112215176739010e+00,0.000000000000000000e+00,2.645377972198942995e+00,2.736456139630014306e+01
-2.196005658736543964e+00,0.000000000000000000e+00,6.452515895070879637e+00,4.133140595373986059e+01
-2.229456069258413553e+00,0.000000000000000000e+00,1.807013359825985077e+01,8.574253824377666433e+01
-2.231207270883505789e+00,0.000000000000000000e+00,-2.556282340270257407e+02,-9.810560368747819666e+02
-2.188981230609696738e+00,0.000000000000000000e+00,-2.211385185466748737e+01,-7.237038962755192983e+01
-2.104744086694601446e+00,0.000000000000000000e+00,-1.295091544526713712e+01,-3.745656123003081461e+01
-1.993774228019844275e+00,0.000000000000000000e+00,-9.619747000757168820e+00,-2.523814364691865109e+01
-1.880748558860537711e+00,0.000000000000000000e+00,-7.835288188715959556e+00,-1.902741894972848513e+01
-1.793659251210432348e+00,0.000000000000000000e+00,-6.686268348544640361e+00,-1.527664938523378169e+01
-1.756810588599361456e+00,0.000000000000000000e+00,-5.860717993758560951e+00,-1.277217359722347467e+01
-1.784339171273508162e+00,0.000000000000000000e+00,-5.222740535994461197e+00,-1.098604869381911264e+01
-1.875612751022316171e+00,0.000000000000000000e+00,-4.703561151258771389e+00,-9.651720735270245655e+00
-2.013509314002074557e+00,0.000000000000000000e+00,-4.264568678561592385e+00,-8.620089414806372474e+00
-2.166025798428825144e+00,0.000000000000000000e+00,-3.882355402342961170e+00,-7.801248762288336636e+00
-2.291020385188561548e+00,0.000000000000000000e+00,-3.541857136577543308e+00,-7.137776440946438150e+00
-2.343277223533162257e+00,0.000000000000000000e+00,-3.232899712206211085e+00,-6.591290191447003011e+00
-2.282615996607470610e+00,0.000000000000000000e+00,-2.948328842528316951e+00,-6.135171294306455358e+00
-2.081541212360926263e+00,0.000000000000000000e+00,-2.682936138080536104e+00,-5.750389090535466430e+00
-1.730982630250178955e+00,0.000000000000000000e+00,-2.432811656948919321e+00,-5.422987109675473150e+00
-1.243009996182526500e+00,0.000000000000000000e+00,-2.194937249690384284e+00,-5.142507504844292754e+00
-6.499510915353317042e-01,0.000000000000000000e+00,-1.966921940661540136e+00,-4.900969283319501990e+00
-2.571758278209441661e-15,0.000000000000000000e+00,-1.746824268736435926e+00,-4.692185966360584715e+00
6.499510915353268192e-01,0.000000000000000000e+00,-1.533029584379677512e+00,-4.511298201502205174e+00
1.243009996182522281e+00,0.000000000000000000e+00,-1.324163028592537428e+00,-4.354446452602171114e+00
1.730982630250175847e+00,0.000000000000000000e+00,-1.119026209041308784e+00,-4.218537319711879618e+00
2.081541212360924042e+00,0.000000000000000000e+00,-9.165499021933700696e-01,-4.101073883135725850e+00
2.282615996607467501e+00,0.000000000000000000e+00,-7.157577351879744754e-01,-4.000030743477747563e+00
2.343277223533165365e+00,0.000000000000000000e+00,-5.157374378954218130e-01,-3.913760869565714451e+00
2.291020385188564212e+00,0.000000000000000000e+00,-3.156172951408589000e-01,-3.840925499329744142e+00
2.166025798428826921e+00,0.000000000000000000e+00,-1.145460988492299492e-01,-3.780441051187430901e+00
2.013509314002073225e+00,0.000000000000000000e+00,8.832466763321367154e-02,-3.731438821150925733e+00
1.875612751022314617e+00,0.000000000000000000e+00,2.938574047118214239e-01,-3.693234484460350409e+00
1.784339171273507940e+00,0.000000000000000000e+00,5.029445550729017000e-01,-3.665305289984093662e+00
1.756810588599362566e+00,0.000000000000000000e+00,7.165250808354581835e-01,-3.647273458541887337e+00
1.793659251210433458e+00,0.000000000000000000e+00,9.356019689608139345e-01,-3.638894756495151483e+00
1.880748558860540376e+00,0.000000000000000000e+00,1.161261504721346149e+00,-3.640051569820076161e+00
1.993774228019845163e+00,0.000000000000000000e+00,1.394695138508496690e+00,-3.650750091426131050e+00
2.104744086694598337e+00,0.000000000000000000e+00,1.637224918694224485e+00,-3.671121485909369042e+00
2.188981230609696293e+00,0.000000000000000000e+00,1.890333685798150309e+00,-3.701427135839378657e+00
2.231207270883505789e+00,0.000000000000000000e+00,2.155701543631491468e+00,-3.742068326164290859e+00
2.229456069258414441e+00,0.000000000000000000e+00,2.435250576056815497e+00,-3.793601013306743930e+00
2.196005658736543964e+00,0.000000000000000000e+00,2.731200416611700543e+00,-3.856756684762354226e+00
2.155112215176739010e+00,0.000000000000000000e+00,3.046138182206058254e+00,-3.932470785658497281e+00
2.137969702674948902e+00,0.000000000000000000e+00,3.383107573932270462e+00,-4.021920831641439875e+00
2.175878434967374098e+00,0.000000000000000000e+00,3.745723816009035811e+00,-4.126577233859746840e+00
2.292976771886951148e+00,0.000000000000000000e+00,4.138323844647377570e+00,-4.248271173066873629e+00
2.499999999999998668e+00,0.000000000000000000e+00,4.566165246338492523e+00,-4.389285800416000249e+00
2.790356546216656408e+00,0.000000000000000000e+00,5.035693654818508058e+00,-4.552479978170529407e+00
3.139385783170802746e+00,0.000000000000000000e+00,5.554907944189709568e+00,-4.741458315113860067e+00
3.507063914532327686e+00,0.000000000000000000e+00,6.133867827411076945e+00,-4.960808446494111124e+00
3.843768066180770937e+00,0.000000000000000000e+00,6.785413314173973198e+00,-5.216438206499171670e+00
4.098118691326851248e+00,0.000000000000000000e+00,7.526207065169753463e+00,-5.516064914458405966e+00
4.225509526114958447e+00,0.000000000000000000e+00,8.378282542772220509e+00,-5.869942816839143873e+00
4.195781772340882121e+00,0.000000000000000000e+00,9.371409656162670743e+00,-6.291975338682025409e+00
3.998635335541735003e+00,0.000000000000000000e+00,1.054683028767428610e+01,-6.801472060843591905e+00
3.645770572246179064e+00,0.000000000000000000e+00,1.196338820863272190e+01,-7.426032505511845017e+00
3.169344732604791659e+00,0.000000000000000000e+00,1.370805827967162926e+01,-8.206500149661424715e+00
2.616997664229887111e+00,0.000000000000000000e+00,1.591505906048582730e+01,-9.205955555669795842e+00
2.044325718339035092e+00,0.000000000000000000e+00,1.880299600073765021e+01,-1.052719411168629904e+01
1.506144121470751163e+00,0.000000000000000000e+00,2.275358263642204903e+01,-1.234976895082449744e+01
1.048090065904152102e+00,0.000000000000000000e+00,2.849869349540780661e+01,-1.501801095115667017e+01
7.000422464373720066e-01,0.000000000000000000e+00,3.764143980153028934e+01,-1.928622797603235028e+01
4.724828284504954956e-01,0.000000000000000000e+00,5.450201360181257826e+01,-2.718729285245707672e+01
3.563716934967886552e-01,0.000000000000000000e+00,9.610696137251315463e+01,-4.673323842174091425e+01
3.264458837311876582e-01,0.000000000000000000e+00,3.686663493731886092e+02,-1.749591077303212501e+02
3.472237666766176956e-01,0.000000000000000000e+00,-2.104224953350285432e+02,9.756929346080835330e+01
3.805029640171618266e-01,0.000000000000000000e+00,-8.326785704870650306e+01,3.776381262681654505e+01
3.928853613568938363e-01,0.000000000000000000e+00,-5.241997577498454319e+01,2.327596695240100644e+01
3.618884183928018916e-01,0.000000000000000000e+00,-3.850572495529832651e+01,1.675563621353578725e+01
2.795026479790925777e-01,0.000000000000000000e+00,-3.057706791339590069e+01,1.305110125686349321e+01
1.525713172056249178e-01,0.000000000000000000e+00,-2.545051802095494509e+01,1.066436082950762199e+01
-8.578717400397354730e-16,0.000000000000000000e+00,-2.186033962983341894e+01,8.999836919998996265e+00
-1.525713172056200329e-01,0.000000000000000000e+00,-1.920347598295160907e+01,7.773782792432715638e+00
-2.795026479790936880e-01,0.000000000000000000e+00,-1.715605493399640125e+01,6.833824394958909032e+00
-3.618884183928005038e-01,0.000000000000000000e+00,-1.552858402775944313e+01,6.090820445941037775e+00
-3.928853613568931147e-01,0.000000000000000000e+00,-1.420280246880096087e+01,5.489147326245510605e+00
-3.805029640171621041e-01,0.000000000000000000e+00,-1.310108360377918579e+01,4.992301072609091506e+00
-3.472237666766211373e-01,0.000000000000000000e+00,-1.217036152663991366e+01,4.575333897184882481e+00
-3.264458837311876582e-01,0.000000000000000000e+00,-1.137312807895482791e+01,4.220617775917202330e+00
-3.563716934967907646e-01,0.000000000000000000e+00,-1.068211959289891055e+01,3.915344292011839755e+00
-4.724828284504934972e-01,0.000000000000000000e+00,-1.007704195827354354e+01,3.649983636445079505e+00
-7.000422464373674547e-01,0.000000000000000000e+00,-9.542476546190734155e+00,3.417299272436653546e+00
-1.048090065904158763e+00,0.000000000000000000e+00,-9.066498396052413256e+00,3.211697761069539414e+00
-1.506144121470758268e+00,0.000000000000000000e+00,-8.639739185480351580e+00,3.028787881699997797e+00
-2.044325718339045750e+00,0.000000000000000000e+00,-8.254736456086352092e+00,2.865074450333114697e+00
-2.616997664229894660e+00,0.000000000000000000e+00,-7.905472012569838114e+00,2.717741152736331767e+00
-3.169344732604791215e+00,0.000000000000000000e+00,-7.587038302590453753e+00,2.584493597493468187e+00
-3.645770572246183949e+00,0.000000000000000000e+00,-7.295393207731213359e+00,2.463443969284285551e+00
-3.998635335541732339e+00,0.000000000000000000e+00,-7.027177066499657343e+00,2.353024963537106551e+00
-4.195781772340880345e+00,0.000000000000000000e+00,-6.779574250057839535e+00,2.251924683607902544e+00
-4.225509526114957559e+00,0.000000000000000000e+00,-6.550207127494860337e+00,2.159036776956537729e+00
-4.098118691326853025e+00,0.000000000000000000e+00,-6.337053910080256536e+00,2.073421805834167575e+00
-3.843768066180770937e+00,0.000000000000000000e+00,-6.138384327103889149e+00,1.994277006898008908e+00
-3.507063914532332127e+00,0.000000000000000000e+00,-5.952708775227722349e+00,1.920912389197155345e+00
-3.139385783170807187e+00,0.000000000000000000e+00,-5.778737759435155219e+00,1.852731673321154293e+00
-2.790356546216660405e+00,0.000000000000000000e+00,-5.615349274496873377e+00,1.789216965525197711e+00
-2.500000000000001776e+00,0.000000000000000000e+00,-5.461562370298101321e+00,1.729916340340783343e+00
-2.292976771886952925e+00,0.000000000000000000e+00,-5.316515574941965028e+00,1.674433707715525577e+00
-2.175878434967375430e+00,0.000000000000000000e+00,-5.179449164844061926e+00,1.622420489205111060e+00
-2.137969702674949346e+00,0.000000000000000000e+00,-5.049690504553199233e+00,1.573568737498861170e+00
-2.155112215176739010e+00,0.000000000000000000e+00,-4.926641853399335247e+00,1.527605415682731449e+00
-2.196005658736546629e+00,0.000000000000000000e+00,-4.809770167784228612e+00,1.484287614585638071e+00
-2.229456069258414885e+00,0.000000000000000000e+00,-4.698598528023824272e+00,1.443398533643241777e+00
-2.231207270883505789e+00,0.000000000000000000e+00,-4.592698895485911592e+00,1.404744086902585565e+00
-2.188981230609696738e+00,0.000000000000000000e+00,-4.491685965174134765e+00,1.368150023680222205e+00
-2.104744086694601890e+00,0.000000000000000000e+00,-4.395211925097776806e+00,1.333459475189320953e+00
-1.993774228019841166e+00,0.000000000000000000e+00,-4.302961970059682173e+00,1.300530855439820055e+00
-1.880748558860541264e+00,0.000000000000000000e+00,-4.214650446005774320e+00,1.269236058215487128e+00
-1.793659251210431460e+00,0.000000000000000000e+00,-4.130017523875187280e+00,1.239458902599625878e+00
-1.756810588599363898e+00,0.000000000000000000e+00,-4.048826319915649563e+00,1.211093788004097949e+00
-1.784339171273507496e+00,0.000000000000000000e+00,-3.970860394026542561e+00,1.184044526555662724e+00
-1.875612751022315283e+00,0.000000000000000000e+00,-3.895921569440697674e+00,1.158223326178474899e+00
-2.013509314002076778e+00,0.000000000000000000e+00,-3.823828026510472267e+00,1.133549902190397196e+00
-2.166025798428822036e+00,0.000000000000000000e+00,-3.754412631219301133e+00,1.109950698900270538e+00
-2.291020385188564656e+00,0.000000000000000000e+00,-3.687521465306971002e+00,1.087358205662196653e+00
-2.343277223533159592e+00,0.000000000000000000e+00,-3.623012530171814127e+00,1.065710354308450736e+00
-2.282615996607471054e+00,0.000000000000000000e+00,-3.560754601010409637e+00,1.044949986914961215e+00
-2.081541212360927151e+00,0.000000000000000000e+00,-3.500626211244259878e+00,1.025024384508517183e+00
-1.730982630250184950e+00,0.000000000000000000e+00,-3.442514750206413510e+00,1.005884848761515515e+00
-1.243009996182522947e+00,0.000000000000000000e+00,-3.386315659657354704e+00,9.874863298744134266e-01
-6.499510915353309271e-01,0.000000000000000000e+00,-3.331931716644200403e+00,9.697870947934759123e-01
-5.143516556418883322e-15,0.000000000000000000e+00,-3.279272392088493859e+00,9.527484308004827707e-01
6.499510915353396978e-01,0.000000000000000000e+00,-3.228253275903332664e+00,9.363343801310521908e-01
1.243009996182514509e+00,0.000000000000000000e+00,-3.178795560695863998e+00,9.205115019378402597e-01
1.730982630250180287e+00,0.000000000000000000e+00,-3.130825577218923073e+00,9.052486583558099209e-01
2.081541212360923154e+00,0.000000000000000000e+00,-3.084274375576356420e+00,8.905168218925292312e-01
2.282615996607461728e+00,0.000000000000000000e+00,-3.039077347011665875e+00,8.762889016973940404e-01
2.343277223533159148e+00,0.000000000000000000e+00,-2.995173881753022016e+00,8.625395866122327337e-01
2.291020385188569541e+00,0.000000000000000000e+00,-2.952507058949580987e+00,8.492452031316772842e-01
2.166025798428824256e+00,0.000000000000000000e+00,-2.911023365233080362e+00,8.363835866626436744e-01
2.013509314002078554e+00,0.000000000000000000e+00,-2.870672438864845244e+00,8.239339646519026061e-01
1.875612751022315061e+00,0.000000000000000000e+00,-2.831406836772777602e+00,8.118768503368756217e-01
1.784339171273508828e+00,0.000000000000000000e+00,-2.793181822134910508e+00,8.001939460070303101e-01
1.756810588599360123e+00,0.000000000000000000e+00,-2.755955170400859799e+00,7.888680548025710504e-01
1.793659251210430350e+00,0.000000000000000000e+00,-2.719686991912440455e+00,7.778830001972814046e-01
1.880748558860536601e+00,0.000000000000000000e+00,-2.684339569486923871e+00,7.672235523809314284e-01
1.993774228019839390e+00,0.000000000000000000e+00,-2.649877209492338626e+00,7.568753608861741311e-01
2.104744086694599225e+00,0.000000000000000000e+00,-2.616266105132944997e+00,7.468248928313493407e-01
2.188981230609696293e+00,0.000000000000000000e+00,-2.583474210781431246e+00,7.370593762635588853e-01
2.231207270883505789e+00,0.000000000000000000e+00,-2.551471126324555527e+00,7.275667481021177441e-01
2.229456069258415329e+00,0.000000000000000000e+00,-2.520227990598114864e+00,7.183356062677179743e-01
2.196005658736544852e+00,0.000000000000000000e+00,-2.489717383096922809e+00,7.093551656031484853e-01
2.155112215176739010e+00,0.000000000000000000e+00,-2.459913233192835058e+00,7.006152172460382577e-01
2.137969702674948902e+00,0.000000000000000000e+00,-2.430790736223369386e+00,6.921060911452510123e-01
2.175878434967374098e+00,0.000000000000000000e+00,-2.402326275826807578e+00,6.838186214367447668e-01
2.292976771886954701e+00,0.000000000000000000e+00,-2.374497351993617222e+00,6.757441144280719181e-01
2.499999999999997780e+00,0.000000000000000000e+00,-2.347282514360765848e+00,6.678743189769819066e-01
2.790356546216664846e+00,0.000000000000000000e+00,-2.320661300252980119e+00,6.602013990590175352e-01
3.139385783170801414e+00,0.000000000000000000e+00,-2.294614177184922887e+00,6.527179083086995792e-01
3.507063914532333015e+00,0.000000000000000000e+00,-2.269122489300971601e+00,6.454167664158381168e-01
3.843768066180766496e+00,0.000000000000000000e+00,-2.244168407601519366e+00,6.382912371991948941e-01
4.098118691326856577e+00,0.000000000000000000e+00,-2.219734883509551615e+00,6.313349082104575682e-01
4.225509526114956671e+00,0.000000000000000000e+00,-2.195805605610575917e+00,6.245416717682985563e-01
4.195781772340884785e+00,0.000000000000000000e+00,-2.172364959254996730e+00,6.179057072958078489e-01
3.998635335541735891e+00,0.000000000000000000e+00,-2.149397988839206519e+00,6.114214648639364480e-01
3.645770572246191055e+00,0.000000000000000000e+00,-2.126890362544281654e+00,6.050836498343483694e-01
3.169344732604792991e+00,0.000000000000000000e+00,-2.104828339340996557e+00,5.988872085370517961e-01
2.616997664229902654e+00,0.000000000000000000e+00,-2.083198738105801251e+00,5.928273148791466385e-01
2.044325718339037756e+00,0.000000000000000000e+00,-2.061988908672732101e+00,5.868993578433880920e-01
1.506144121470765818e+00,0.000000000000000000e+00,-2.041186704703815469e+00,5.810989297855260194e-01
1.048090065904153656e+00,0.000000000000000000e+00,-2.020780458219862297e+00,5.754218154758751202e-01
7.000422464373718956e-01,0.000000000000000000e+00,-2.000758955691396945e+00,5.698639818479487307e-01
4.724828284504918874e-01,0.000000000000000000e+00,-1.981111415569380529e+00,5.644215683752288326e-01
3.563716934967919303e-01,0.000000000000000000e+00,-1.961827467155779825e+00,5.590908780531498312e-01
3.264458837311887685e-01,0.000000000000000000e+00,-1.942897130725353527e+00,5.538683689366459273e-01
3.472237666766206932e-01,0.000000000000000000e+00,-1.924310798807580269e+00,5.487506461890826470e-01
3.805029640171628258e-01,0.000000000000000000e+00,-1.906059218551495960e+00,5.437344546135112200e-01
3.928853613568931147e-01,0.000000000000000000e+00,-1.888133475104420533e+00,5.388166716218246721e-01
3.618884183927995601e-01,0.000000000000000000e+00,-1.870524975918682609e+00,5.339943006337954934e-01
2.795026479790952978e-01,0.000000000000000000e+00,-1.853225435958917089e+00,5.292644648540647534e-01
1.525713172056238354e-01,0.000000000000000000e+00,-1.836226863716768465e+00,5.246244014064836980e-01
3.307165338334442183e-15,0.000000000000000000e+00,-1.819521547997055455e+00,5.200714558241626984e-01
-1.525713172056210876e-01,0.000000000000000000e+00,-1.803102045429561873e+00,5.156030768267061415e-01
-2.795026479790909679e-01,0.000000000000000000e+00,-1.786961168649702003e+00,5.112168114207353842e-01
-3.618884183928010589e-01,0.000000000000000000e+00,-1.771091975109998051e+00,5.069103002526057500e-01
-3.928853613568937253e-01,0.000000000000000000e+00,-1.755487756482535966e+00,5.026812732302851083e-01
-3.805029640171628813e-01,0.000000000000000000e+00,-1.740142028621588954e+00,4.985275453921657607e-01
-3.472237666766225250e-01,0.000000000000000000e+00,-1.725048522051416899e+00,4.944470129832997385e-01
-3.264458837311789985e-01,0.000000000000000000e+00,-1.710201172921781865e+00,4.904376497554044922e-01
-3.563716934967874894e-01,0.000000000000000000e+00,-1.695594114451506762e+00,4.864975034779653318e-01
-4.724828284504953846e-01,0.000000000000000000e+00,-1.681221668790648049e+00,4.826246926015575478e-01
-7.000422464373654563e-01,0.000000000000000000e+00,-1.667078339284957966e+00,4.788174031333902181e-01
-1.048090065904146329e+00,0.000000000000000000e+00,-1.653158803138352839e+00,4.750738856498611939e-01
-1.506144121470747166e+00,0.000000000000000000e+00,-1.639457904420659418e+00,4.713924524828385088e-01
-2.044325718339023545e+00,0.000000000000000000e+00,-1.625970647429201721e+00,4.677714750353586526e-01
-2.616997664229905762e+00,0.000000000000000000e+00,-1.612692190359934941e+00,4.642093812480817538e-01
-3.169344732604770787e+00,0.000000000000000000e+00,-1.599617839293221655e+00,4.607046531828364322e-01
-3.645770572246180397e+00,0.000000000000000000e+00,-1.586743042453135022e+00,4.572558247327261349e-01
-3.998635335541735003e+00,0.000000000000000000e+00,-1.574063384734288640e+00,4.538614794517425999e-01
-4.195781772340883009e+00,0.000000000000000000e+00,-1.561574582519799748e+00,4.505202484827441900e-01
-4.225509526114960224e+00,0.000000000000000000e+00,-1.549272478670681741e+00,4.472308085867847116e-01
-4.098118691326851248e+00,0.000000000000000000e+00,-1.537153037821895607e+00,4.439918802801194331e-01
-3.843768066180775378e+00,0.000000000000000000e+00,-1.525212341835654462e+00,4.408022260528474123e-01
-3.507063914532321469e+00,0.000000000000000000e+00,-1.513446585485232809e+00,4.376606486653246697e-01
-3.139385783170811628e+00,0.000000000000000000e+00,-1.501852072325768450e+00,4.345659895429832553e-01
-2.790356546216653744e+00,0.000000000000000000e+00,-1.490425210749449558e+00,4.315171272369746625e-01
-2.500000000000009770e+00,0.000000000000000000e+00,-1.479162510216894599e+00,4.285129759560845630e-01
-2.292976771886948040e+00,0.000000000000000000e+00,-1.468060577645528220e+00,4.255524841747855835e-01
-2.175878434967371877e+00,0.000000000000000000e+00,-1.457116113966225868e+00,4.226346332905728809e-01
-2.137969702674953343e+00,0.000000000000000000e+00,-1.446325910810935422e+00,4.197584363604713875e-01
-2.155112215176742119e+00,0.000000000000000000e+00,-1.435686847359877838e+00,4.169229368895732701e-01
-2.196005658736548849e+00,0.000000000000000000e+00,-1.425195887312757037e+00,4.141272076641746014e-01
